"paper","word"
"101016jphysa201806079","study"
"101016jphysa201806079","pedestrian"
"101016jphysa201806079","dynamic"
"101016jphysa201806079","insufficient"
"101016jphysa201806079","improve"
"101016jphysa201806079","situation"
"101016jphysa201806079","experiment"
"101016jphysa201806079","individual"
"101016jphysa201806079","single"
"101016jphysa201806079","file"
"101016jphysa201806079","pedestrian"
"101016jphysa201806079","movement"
"101016jphysa201806079","perform"
"101016jphysa201806079","discussion"
"101016jphysa201806079","carry"
"101016jphysa201806079","aspect"
"101016jphysa201806079","walk"
"101016jphysa201806079","speed"
"101016jphysa201806079","headways"
"101016jphysa201806079","distance"
"101016jphysa201806079","fundamental"
"101016jphysa201806079","walk"
"101016jphysa201806079","speed"
"101016jphysa201806079","individual"
"101016jphysa201806079","pedestrian"
"101016jphysa201806079","grow"
"101016jphysa201806079","fast"
"101016jphysa201806079","aisle"
"101016jphysa201806079","width"
"101016jphysa201806079","increase"
"101016jphysa201806079","width"
"101016jphysa201806079","wide"
"101016jphysa201806079","walk"
"101016jphysa201806079","single"
"101016jphysa201806079","file"
"101016jphysa201806079","movement"
"101016jphysa201806079","pedestrian"
"101016jphysa201806079","walk"
"101016jphysa201806079","speed"
"101016jphysa201806079","affect"
"101016jphysa201806079","headways"
"101016jphysa201806079","distance"
"101016jphysa201806079","existence"
"101016jphysa201806079","inactive"
"101016jphysa201806079","pedestrian"
"101016jphysa201806079","pedestrian"
"101016jphysa201806079","flow"
"101016jphysa201806079","slow"
"101016jphysa201806079","flow"
"101016jphysa201806079","rate"
"101016jphysa201806079","cause"
"101016jphysa201806079","jam"
"101016jphysa201806079","linear"
"101016jphysa201806079","fit"
"101016jphysa201806079","model"
"101016jphysa201806079","introduce"
"101016jphysa201806079","paper"
"101016jphysa201806079","link"
"101016jphysa201806079","motion"
"101016jphysa201806079","individual"
"101016jphysa201806079","single"
"101016jphysa201806079","file"
"101016jphysa201806079","pedestrian"
"101016jphysa201806079","predict"
"101016jphysa201806079","movement"
"101016jphysa201806079","speed"
"101016jphysa201806079","study"
"101016jphysa201806079","reference"
"101016jphysa201806079","safety"
"101016jphysa201806079","design"
"101016jphysa201806079","similar"
"101016jphysa201806079","seat"
"101016jphysa201806079","vehicle"
"101016jphysa201806079","car"
"101016jphysa201806079","bv"
"101016jphysa201806079","right"
"101016jphysa201806079","reserve"
"101371journalpone0204208","study"
"101371journalpone0204208","animal"
"101371journalpone0204208","behavior"
"101371journalpone0204208","welfare"
"101371journalpone0204208","development"
"101371journalpone0204208","tool"
"101371journalpone0204208","identify"
"101371journalpone0204208","quantify"
"101371journalpone0204208","compare"
"101371journalpone0204208","animal"
"101371journalpone0204208","posture"
"101371journalpone0204208","reliability"
"101371journalpone0204208","study"
"101371journalpone0204208","describe"
"101371journalpone0204208","animal"
"101371journalpone0204208","posture"
"101371journalpone0204208","quantify"
"101371journalpone0204208","limit"
"101371journalpone0204208","body"
"101371journalpone0204208","usage"
"101371journalpone0204208","geometric"
"101371journalpone0204208","morphometrics"
"101371journalpone0204208","allow"
"101371journalpone0204208","description"
"101371journalpone0204208","horse"
"101371journalpone0204208","pig"
"101371journalpone0204208","upper"
"101371journalpone0204208","body"
"101371journalpone0204208","outline"
"101371journalpone0204208","comparison"
"101371journalpone0204208","posture"
"101371journalpone0204208","population"
"101371journalpone0204208","robust"
"101371journalpone0204208","statistical"
"101371journalpone0204208","analysis"
"101371journalpone0204208","attempt"
"101371journalpone0204208","optimize"
"101371journalpone0204208","geometric"
"101371journalpone0204208","morphometrics"
"101371journalpone0204208","gm"
"101371journalpone0204208","method"
"101371journalpone0204208","horse"
"101371journalpone0204208","introduce"
"101371journalpone0204208","outline"
"101371journalpone0204208","analysis"
"101371journalpone0204208","slide"
"101371journalpone0204208","ssl"
"101371journalpone0204208","eliminate"
"101371journalpone0204208","balance"
"101371journalpone0204208","movement"
"101371journalpone0204208","neck"
"101371journalpone0204208","focus"
"101371journalpone0204208","upper"
"101371journalpone0204208","line"
"101371journalpone0204208","purpose"
"101371journalpone0204208","horse"
"101371journalpone0204208","school"
"101371journalpone0204208","differ"
"101371journalpone0204208","term"
"101371journalpone0204208","house"
"101371journalpone0204208","condition"
"101371journalpone0204208","analyze"
"101371journalpone0204208","previous"
"101371journalpone0204208","gm"
"101371journalpone0204208","method"
"101371journalpone0204208","result"
"101371journalpone0204208","compare"
"101371journalpone0204208","ssl"
"101371journalpone0204208","eliminate"
"101371journalpone0204208","neck"
"101371journalpone0204208","movement"
"101371journalpone0204208","appear"
"101371journalpone0204208","discriminate"
"101371journalpone0204208","horse"
"101371journalpone0204208","population"
"101371journalpone0204208","previous"
"101371journalpone0204208","gm"
"101371journalpone0204208","method"
"101371journalpone0204208","study"
"101371journalpone0204208","prove"
"101371journalpone0204208","efficient"
"101371journalpone0204208","methodology"
"101371journalpone0204208","examine"
"101371journalpone0204208","posture"
"101371journalpone0204208","indicator"
"101371journalpone0204208","horse"
"101371journalpone0204208","welfare"
"101371journalpone0204208","similar"
"101371journalpone0204208","study"
"101371journalpone0204208","perform"
"101371journalpone0204208","species"
"101371journalpone0204208","validate"
"101371journalpone0204208","methodology"
"101371journalpone0205742","predator"
"101371journalpone0205742","encounter"
"101371journalpone0205742","unique"
"101371journalpone0205742","hunt"
"101371journalpone0205742","challenge"
"101371journalpone0205742","winter"
"101371journalpone0205742","snow"
"101371journalpone0205742","increase"
"101371journalpone0205742","cost"
"101371journalpone0205742","locomotion"
"101371journalpone0205742","influence"
"101371journalpone0205742","predator"
"101371journalpone0205742","prey"
"101371journalpone0205742","interaction"
"101371journalpone0205742","winter"
"101371journalpone0205742","precipitation"
"101371journalpone0205742","affect"
"101371journalpone0205742","predator"
"101371journalpone0205742","ability"
"101371journalpone0205742","detect"
"101371journalpone0205742","pursue"
"101371journalpone0205742","prey"
"101371journalpone0205742","investigate"
"101371journalpone0205742","effect"
"101371journalpone0205742","snowfall"
"101371journalpone0205742","event"
"101371journalpone0205742","gray"
"101371journalpone0205742","wolf"
"101371journalpone0205742","canis"
"101371journalpone0205742","lupus"
"101371journalpone0205742","boreal"
"101371journalpone0205742","forest"
"101371journalpone0205742","ecosystem"
"101371journalpone0205742","northeastern"
"101371journalpone0205742","canada"
"101371journalpone0205742","predict"
"101371journalpone0205742","wolf"
"101371journalpone0205742","respond"
"101371journalpone0205742","snowfall"
"101371journalpone0205742","event"
"101371journalpone0205742","reduce"
"101371journalpone0205742","travel"
"101371journalpone0205742","speed"
"101371journalpone0205742","time"
"101371journalpone0205742","spend"
"101371journalpone0205742","travel"
"101371journalpone0205742","winter"
"101371journalpone0205742","remote"
"101371journalpone0205742","camera"
"101371journalpone0205742","identify"
"101371journalpone0205742","localize"
"101371journalpone0205742","snowfall"
"101371journalpone0205742","event"
"101371journalpone0205742","estimate"
"101371journalpone0205742","snow"
"101371journalpone0205742","depth"
"101371journalpone0205742","telemetry"
"101371journalpone0205742","data"
"101371journalpone0205742","wolf"
"101371journalpone0205742","calculate"
"101371journalpone0205742","travel"
"101371journalpone0205742","speed"
"101371journalpone0205742","time"
"101371journalpone0205742","spend"
"101371journalpone0205742","travel"
"101371journalpone0205742","versus"
"101371journalpone0205742","rest"
"101371journalpone0205742","data"
"101371journalpone0205742","categorize"
"101371journalpone0205742","time"
"101371journalpone0205742","day"
"101371journalpone0205742","night"
"101371journalpone0205742","versus"
"101371journalpone0205742","day"
"101371journalpone0205742","time"
"101371journalpone0205742","snowfall"
"101371journalpone0205742","event"
"101371journalpone0205742","analyze"
"101371journalpone0205742","linear"
"101371journalpone0205742","logistic"
"101371journalpone0205742","regression"
"101371journalpone0205742","mix"
"101371journalpone0205742","effect"
"101371journalpone0205742","model"
"101371journalpone0205742","find"
"101371journalpone0205742","wolf"
"101371journalpone0205742","travel"
"101371journalpone0205742","date"
"101371journalpone0205742","snowfall"
"101371journalpone0205742","event"
"101371journalpone0205742","date"
"101371journalpone0205742","prior"
"101371journalpone0205742","event"
"101371journalpone0205742","wolf"
"101371journalpone0205742","travel"
"101371journalpone0205742","slow"
"101371journalpone0205742","snowfall"
"101371journalpone0205742","event"
"101371journalpone0205742","compare"
"101371journalpone0205742","travel"
"101371journalpone0205742","speed"
"101371journalpone0205742","hour"
"101371journalpone0205742","effect"
"101371journalpone0205742","pronounce"
"101371journalpone0205742","night"
"101371journalpone0205742","movement"
"101371journalpone0205742","appear"
"101371journalpone0205742","consistent"
"101371journalpone0205742","hunt"
"101371journalpone0205742","behavior"
"101371journalpone0205742","activity"
"101371journalpone0205742","level"
"101371journalpone0205742","resume"
"101371journalpone0205742","hour"
"101371journalpone0205742","snowfall"
"101371journalpone0205742","event"
"101371journalpone0205742","include"
"101371journalpone0205742","snow"
"101371journalpone0205742","depth"
"101371journalpone0205742","variable"
"101371journalpone0205742","improve"
"101371journalpone0205742","model"
"101371journalpone0205742","fit"
"101371journalpone0205742","collectively"
"101371journalpone0205742","finding"
"101371journalpone0205742","suggest"
"101371journalpone0205742","wolf"
"101371journalpone0205742","response"
"101371journalpone0205742","drive"
"101371journalpone0205742","increase"
"101371journalpone0205742","hunt"
"101371journalpone0205742","success"
"101371journalpone0205742","energetic"
"101371journalpone0205742","consideration"
"101371journalpone0205742","result"
"101371journalpone0205742","increase"
"101371journalpone0205742","snow"
"101371journalpone0205742","depth"
"101371journalpone0205742","propose"
"101371journalpone0205742","wolf"
"101371journalpone0205742","reduce"
"101371journalpone0205742","activity"
"101371journalpone0205742","level"
"101371journalpone0205742","precipitation"
"101371journalpone0205742","hunt"
"101371journalpone0205742","success"
"101371journalpone0205742","snowfall"
"101371journalpone0205742","event"
"101371journalpone0205742","impact"
"101371journalpone0205742","wolf"
"101371journalpone0205742","ability"
"101371journalpone0205742","detect"
"101371journalpone0205742","prey"
"101371journalpone0205742","prey"
"101371journalpone0205742","behavior"
"101371journalpone0205742","lead"
"101371journalpone0205742","decrease"
"101371journalpone0205742","encounter"
"101371journalpone0205742","rate"
"101371journalpone0205742","encourage"
"101371journalpone0205742","scientist"
"101371journalpone0205742","investigate"
"101371journalpone0205742","effect"
"101371journalpone0205742","short"
"101371journalpone0205742","weather"
"101371journalpone0205742","event"
"101371journalpone0205742","movement"
"101371journalpone0205742","rate"
"101371journalpone0205742","predator"
"101371journalpone0205742","prey"
"101371journalpone0205742","interaction"
"103389fevo201800171","effort"
"103389fevo201800171","understand"
"103389fevo201800171","pattern"
"103389fevo201800171","animal"
"103389fevo201800171","behavior"
"103389fevo201800171","restrict"
"103389fevo201800171","environmental"
"103389fevo201800171","human"
"103389fevo201800171","experimental"
"103389fevo201800171","limitation"
"103389fevo201800171","collection"
"103389fevo201800171","animal"
"103389fevo201800171","behavior"
"103389fevo201800171","data"
"103389fevo201800171","introduction"
"103389fevo201800171","bio"
"103389fevo201800171","log"
"103389fevo201800171","technology"
"103389fevo201800171","offer"
"103389fevo201800171","alternative"
"103389fevo201800171","mean"
"103389fevo201800171","record"
"103389fevo201800171","animal"
"103389fevo201800171","behavior"
"103389fevo201800171","continuously"
"103389fevo201800171","increase"
"103389fevo201800171","study"
"103389fevo201800171","accurately"
"103389fevo201800171","calibrate"
"103389fevo201800171","bio"
"103389fevo201800171","logger"
"103389fevo201800171","remain"
"103389fevo201800171","challenge"
"103389fevo201800171","lion"
"103389fevo201800171","species"
"103389fevo201800171","test"
"103389fevo201800171","audio"
"103389fevo201800171","recording"
"103389fevo201800171","animal"
"103389fevo201800171","bear"
"103389fevo201800171","acoustic"
"103389fevo201800171","sensor"
"103389fevo201800171","improve"
"103389fevo201800171","calibration"
"103389fevo201800171","behavior"
"103389fevo201800171","classification"
"103389fevo201800171","collaborative"
"103389fevo201800171","effort"
"103389fevo201800171","computer"
"103389fevo201800171","scientist"
"103389fevo201800171","engineer"
"103389fevo201800171","custom"
"103389fevo201800171","design"
"103389fevo201800171","acoustic"
"103389fevo201800171","bio"
"103389fevo201800171","logger"
"103389fevo201800171","fit"
"103389fevo201800171","lion"
"103389fevo201800171","record"
"103389fevo201800171","audio"
"103389fevo201800171","simultaneously"
"103389fevo201800171","accelerometer"
"103389fevo201800171","magnetometer"
"103389fevo201800171","data"
"103389fevo201800171","audio"
"103389fevo201800171","recording"
"103389fevo201800171","source"
"103389fevo201800171","grind"
"103389fevo201800171","truth"
"103389fevo201800171","train"
"103389fevo201800171","random"
"103389fevo201800171","forest"
"103389fevo201800171","classification"
"103389fevo201800171","model"
"103389fevo201800171","provide"
"103389fevo201800171","additional"
"103389fevo201800171","predictor"
"103389fevo201800171","variable"
"103389fevo201800171","behavior"
"103389fevo201800171","classification"
"103389fevo201800171","demonstrate"
"103389fevo201800171","classification"
"103389fevo201800171","performance"
"103389fevo201800171","lion"
"103389fevo201800171","behavior"
"103389fevo201800171","class"
"103389fevo201800171","component"
"103389fevo201800171","variable"
"103389fevo201800171","combine"
"103389fevo201800171","average"
"103389fevo201800171","class"
"103389fevo201800171","precision"
"103389fevo201800171","accelerometer"
"103389fevo201800171","feature"
"103389fevo201800171","audio"
"103389fevo201800171","train"
"103389fevo201800171","classifier"
"103389fevo201800171","predict"
"103389fevo201800171","behavior"
"103389fevo201800171","average"
"103389fevo201800171","class"
"103389fevo201800171","precision"
"103389fevo201800171","animal"
"103389fevo201800171","audio"
"103389fevo201800171","recording"
"103389fevo201800171","provide"
"103389fevo201800171","valuable"
"103389fevo201800171","source"
"103389fevo201800171","grind"
"103389fevo201800171","truth"
"103389fevo201800171","calibrate"
"103389fevo201800171","bio"
"103389fevo201800171","logger"
"103389fevo201800171","offer"
"103389fevo201800171","additional"
"103389fevo201800171","predictive"
"103389fevo201800171","feature"
"103389fevo201800171","increase"
"103389fevo201800171","accuracy"
"103389fevo201800171","behavior"
"103389fevo201800171","classification"
"103389fevo201800171","technological"
"103389fevo201800171","innovation"
"103389fevo201800171","wide"
"103389fevo201800171","range"
"103389fevo201800171","application"
"103389fevo201800171","tool"
"103389fevo201800171","behavior"
"103389fevo201800171","ecologist"
"103389fevo201800171","collect"
"103389fevo201800171","fine"
"103389fevo201800171","scale"
"103389fevo201800171","behavior"
"103389fevo201800171","data"
"103389fevo201800171","animal"
"103389fevo201800171","research"
"103389fevo201800171","conservation"
"101371journalpone0205887","objective"
"101371journalpone0205887","regulate"
"101371journalpone0205887","health"
"101371journalpone0205887","behavior"
"101371journalpone0205887","change"
"101371journalpone0205887","occur"
"101371journalpone0205887","dyadic"
"101371journalpone0205887","context"
"101371journalpone0205887","romantic"
"101371journalpone0205887","relationship"
"101371journalpone0205887","dyadic"
"101371journalpone0205887","approach"
"101371journalpone0205887","standard"
"101371journalpone0205887","health"
"101371journalpone0205887","behavior"
"101371journalpone0205887","change"
"101371journalpone0205887","model"
"101371journalpone0205887","consider"
"101371journalpone0205887","investigate"
"101371journalpone0205887","volitional"
"101371journalpone0205887","process"
"101371journalpone0205887","health"
"101371journalpone0205887","action"
"101371journalpone0205887","process"
"101371journalpone0205887","approach"
"101371journalpone0205887","model"
"101371journalpone0205887","health"
"101371journalpone0205887","behavior"
"101371journalpone0205887","dyadic"
"101371journalpone0205887","context"
"101371journalpone0205887","romantic"
"101371journalpone0205887","couple"
"101371journalpone0205887","specifically"
"101371journalpone0205887","test"
"101371journalpone0205887","day"
"101371journalpone0205887","day"
"101371journalpone0205887","volitional"
"101371journalpone0205887","regulation"
"101371journalpone0205887","predict"
"101371journalpone0205887","one"
"101371journalpone0205887","one"
"101371journalpone0205887","partner"
"101371journalpone0205887","cigarets"
"101371journalpone0205887","smoke"
"101371journalpone0205887","study"
"101371journalpone0205887","physical"
"101371journalpone0205887","activity"
"101371journalpone0205887","study"
"101371journalpone0205887","method"
"101371journalpone0205887","dyadic"
"101371journalpone0205887","intensive"
"101371journalpone0205887","longitudinal"
"101371journalpone0205887","study"
"101371journalpone0205887","study"
"101371journalpone0205887","couple"
"101371journalpone0205887","intend"
"101371journalpone0205887","jointly"
"101371journalpone0205887","smoke"
"101371journalpone0205887","study"
"101371journalpone0205887","overweight"
"101371journalpone0205887","couple"
"101371journalpone0205887","intend"
"101371journalpone0205887","physically"
"101371journalpone0205887","active"
"101371journalpone0205887","partner"
"101371journalpone0205887","independently"
"101371journalpone0205887","report"
"101371journalpone0205887","intention"
"101371journalpone0205887","efficacy"
"101371journalpone0205887","action"
"101371journalpone0205887","plan"
"101371journalpone0205887","action"
"101371journalpone0205887","control"
"101371journalpone0205887","day"
"101371journalpone0205887","diary"
"101371journalpone0205887","study"
"101371journalpone0205887","daily"
"101371journalpone0205887","cigarets"
"101371journalpone0205887","smoke"
"101371journalpone0205887","assess"
"101371journalpone0205887","report"
"101371journalpone0205887","study"
"101371journalpone0205887","daily"
"101371journalpone0205887","moderate"
"101371journalpone0205887","vigorous"
"101371journalpone0205887","physical"
"101371journalpone0205887","activity"
"101371journalpone0205887","mvpa"
"101371journalpone0205887","assess"
"101371journalpone0205887","objectively"
"101371journalpone0205887","accelerometer"
"101371journalpone0205887","study"
"101371journalpone0205887","dyadic"
"101371journalpone0205887","cross"
"101371journalpone0205887","lag"
"101371journalpone0205887","intensive"
"101371journalpone0205887","longitudinal"
"101371journalpone0205887","analyze"
"101371journalpone0205887","partner"
"101371journalpone0205887","model"
"101371journalpone0205887","apply"
"101371journalpone0205887","result"
"101371journalpone0205887","study"
"101371journalpone0205887","individual"
"101371journalpone0205887","volitional"
"101371journalpone0205887","regulation"
"101371journalpone0205887","positively"
"101371journalpone0205887","predict"
"101371journalpone0205887","one"
"101371journalpone0205887","health"
"101371journalpone0205887","behavior"
"101371journalpone0205887","cigarets"
"101371journalpone0205887","smoke"
"101371journalpone0205887","mvpa"
"101371journalpone0205887","one"
"101371journalpone0205887","partner"
"101371journalpone0205887","action"
"101371journalpone0205887","control"
"101371journalpone0205887","intention"
"101371journalpone0205887","positively"
"101371journalpone0205887","predict"
"101371journalpone0205887","one"
"101371journalpone0205887","health"
"101371journalpone0205887","behavior"
"101371journalpone0205887","marginal"
"101371journalpone0205887","partner"
"101371journalpone0205887","effect"
"101371journalpone0205887","efficacy"
"101371journalpone0205887","find"
"101371journalpone0205887","context"
"101371journalpone0205887","smoke"
"101371journalpone0205887","conclusion"
"101371journalpone0205887","behavior"
"101371journalpone0205887","regulation"
"101371journalpone0205887","relevant"
"101371journalpone0205887","individual"
"101371journalpone0205887","volitional"
"101371journalpone0205887","process"
"101371journalpone0205887","partner"
"101371journalpone0205887","highlight"
"101371journalpone0205887","couple"
"101371journalpone0205887","level"
"101371journalpone0205887","process"
"101371journalpone0205887","involve"
"101371journalpone0205887","health"
"101371journalpone0205887","behavior"
"101371journalpone0205887","change"
"101371journalpone0205887","social"
"101371journalpone0205887","context"
"101371journalpone0205887","regulation"
"103354meps12757","human"
"103354meps12757","fishery"
"103354meps12757","attract"
"103354meps12757","provide"
"103354meps12757","food"
"103354meps12757","range"
"103354meps12757","wild"
"103354meps12757","organism"
"103354meps12757","worldwide"
"103354meps12757","ecological"
"103354meps12757","consequence"
"103354meps12757","animal"
"103354meps12757","directly"
"103354meps12757","fee"
"103354meps12757","human"
"103354meps12757","catch"
"103354meps12757","depredators"
"103354meps12757","killer"
"103354meps12757","whale"
"103354meps12757","cause"
"103354meps12757","loss"
"103354meps12757","call"
"103354meps12757","wildlife"
"103354meps12757","management"
"103354meps12757","impact"
"103354meps12757","depredation"
"103354meps12757","potential"
"103354meps12757","management"
"103354meps12757","behavior"
"103354meps12757","scavenger"
"103354meps12757","attract"
"103354meps12757","vessel"
"103354meps12757","seabird"
"103354meps12757","unknown"
"103354meps12757","examine"
"103354meps12757","fine"
"103354meps12757","scale"
"103354meps12757","behavior"
"103354meps12757","response"
"103354meps12757","wander"
"103354meps12757","albatross"
"103354meps12757","toothfish"
"103354meps12757","longline"
"103354meps12757","fleet"
"103354meps12757","influence"
"103354meps12757","presence"
"103354meps12757","depredating"
"103354meps12757","killer"
"103354meps12757","sperm"
"103354meps12757","whale"
"103354meps12757","hypothesize"
"103354meps12757","presence"
"103354meps12757","depredating"
"103354meps12757","whale"
"103354meps12757","facilitate"
"103354meps12757","detection"
"103354meps12757","access"
"103354meps12757","food"
"103354meps12757","fish"
"103354meps12757","vessel"
"103354meps12757","surface"
"103354meps12757","feed"
"103354meps12757","albatross"
"103354meps12757","seabird"
"103354meps12757","gps"
"103354meps12757","track"
"103354meps12757","vessel"
"103354meps12757","monitor"
"103354meps12757","system"
"103354meps12757","gps"
"103354meps12757","vessel"
"103354meps12757","track"
"103354meps12757","couple"
"103354meps12757","systematic"
"103354meps12757","record"
"103354meps12757","fish"
"103354meps12757","season"
"103354meps12757","find"
"103354meps12757","albatross"
"103354meps12757","encounter"
"103354meps12757","vessel"
"103354meps12757","probability"
"103354meps12757","start"
"103354meps12757","attend"
"103354meps12757","vessel"
"103354meps12757","cetacean"
"103354meps12757","attract"
"103354meps12757","attend"
"103354meps12757","vessel"
"103354meps12757","depredators"
"103354meps12757","conclude"
"103354meps12757","bird"
"103354meps12757","attract"
"103354meps12757","vessel"
"103354meps12757","independently"
"103354meps12757","presence"
"103354meps12757","cetacean"
"103354meps12757","depredating"
"103354meps12757","whale"
"103354meps12757","facilitate"
"103354meps12757","access"
"103354meps12757","food"
"103354meps12757","surface"
"103354meps12757","feed"
"103354meps12757","bird"
"103354meps12757","wander"
"103354meps12757","albatross"
"103354meps12757","scavenge"
"103354meps12757","behavior"
"103354meps12757","seabird"
"103354meps12757","strongly"
"103354meps12757","dependent"
"103354meps12757","presence"
"103354meps12757","depredating"
"103354meps12757","cetacean"
"103354meps12757","affect"
"103354meps12757","cetacean"
"103354meps12757","behavior"
"103354meps12757","type"
"103354meps12757","data"
"103354meps12757","rare"
"103354meps12757","discuss"
"103354meps12757","result"
"103354meps12757","wander"
"103354meps12757","albatross"
"103354meps12757","generalize"
"103354meps12757","seabird"
"103354meps12757","species"
"103354meps12761","forage"
"103354meps12761","fish"
"103354meps12761","ecologically"
"103354meps12761","marine"
"103354meps12761","environment"
"103354meps12761","create"
"103354meps12761","waist"
"103354meps12761","trophic"
"103354meps12761","structure"
"103354meps12761","diet"
"103354meps12761","low"
"103354meps12761","diversity"
"103354meps12761","mid"
"103354meps12761","trophic"
"103354meps12761","species"
"103354meps12761","importance"
"103354meps12761","species"
"103354meps12761","knowledge"
"103354meps12761","abundance"
"103354meps12761","distribution"
"103354meps12761","interaction"
"103354meps12761","predator"
"103354meps12761","limit"
"103354meps12761","island"
"103354meps12761","alaska"
"103354meps12761","usa"
"103354meps12761","couple"
"103354meps12761","biologging"
"103354meps12761","gps"
"103354meps12761","depth"
"103354meps12761","log"
"103354meps12761","diet"
"103354meps12761","observation"
"103354meps12761","examine"
"103354meps12761","rhinoceros"
"103354meps12761","auklets"
"103354meps12761","cerorhinca"
"103354meps12761","monocerata"
"103354meps12761","chick"
"103354meps12761","diet"
"103354meps12761","ecologically"
"103354meps12761","relevant"
"103354meps12761","method"
"103354meps12761","sample"
"103354meps12761","forage"
"103354meps12761","fish"
"103354meps12761","gulf"
"103354meps12761","alaska"
"103354meps12761","individual"
"103354meps12761","rhinoceros"
"103354meps12761","auklets"
"103354meps12761","specialize"
"103354meps12761","select"
"103354meps12761","prey"
"103354meps12761","item"
"103354meps12761","specialize"
"103354meps12761","forage"
"103354meps12761","site"
"103354meps12761","forage"
"103354meps12761","coastal"
"103354meps12761","water"
"103354meps12761","continental"
"103354meps12761","shelf"
"103354meps12761","majority"
"103354meps12761","forage"
"103354meps12761","fish"
"103354meps12761","bill"
"103354meps12761","load"
"103354meps12761","capture"
"103354meps12761","top"
"103354meps12761","waterbed"
"103354meps12761","column"
"103354meps12761","prey"
"103354meps12761","composition"
"103354meps12761","auklet"
"103354meps12761","bill"
"103354meps12761","load"
"103354meps12761","vary"
"103354meps12761","sample"
"103354meps12761","capelin"
"103354meps12761","mallotus"
"103354meps12761","villosus"
"103354meps12761","dominate"
"103354meps12761","auklet"
"103354meps12761","diet"
"103354meps12761","cold"
"103354meps12761","waterbed"
"103354meps12761","period"
"103354meps12761","negative"
"103354meps12761","pacific"
"103354meps12761","decadal"
"103354meps12761","oscillation"
"103354meps12761","value"
"103354meps12761","pacific"
"103354meps12761","sand"
"103354meps12761","lance"
"103354meps12761","ammodytes"
"103354meps12761","common"
"103354meps12761","warm"
"103354meps12761","bill"
"103354meps12761","load"
"103354meps12761","composition"
"103354meps12761","change"
"103354meps12761","sand"
"103354meps12761","lance"
"103354meps12761","capelin"
"103354meps12761","deliver"
"103354meps12761","chick"
"103354meps12761","large"
"103354meps12761","fish"
"103354meps12761","introduce"
"103354meps12761","chick"
"103354meps12761","age"
"103354meps12761","auklets"
"103354meps12761","return"
"103354meps12761","sand"
"103354meps12761","lance"
"103354meps12761","forage"
"103354meps12761","trawl"
"103354meps12761","detect"
"103354meps12761","imply"
"103354meps12761","auklets"
"103354meps12761","potentially"
"103354meps12761","detect"
"103354meps12761","fish"
"103354meps12761","availability"
"103354meps12761","fine"
"103354meps12761","resolution"
"103354meps12761","conventional"
"103354meps12761","method"
"103354meps12761","conclusion"
"103354meps12761","auklets"
"103354meps12761","respond"
"103354meps12761","variation"
"103354meps12761","forage"
"103354meps12761","fish"
"103354meps12761","seabird"
"103354meps12761","diet"
"103354meps12761","expand"
"103354meps12761","knowledge"
"103354meps12761","availability"
"103354meps12761","prey"
"103354meps12761","species"
"103389fevo201800167","waterbed"
"103389fevo201800167","scarce"
"103389fevo201800167","resource"
"103389fevo201800167","semi"
"103389fevo201800167","arid"
"103389fevo201800167","savanna"
"103389fevo201800167","half"
"103389fevo201800167","african"
"103389fevo201800167","elephant"
"103389fevo201800167","loxodonta"
"103389fevo201800167","africana"
"103389fevo201800167","population"
"103389fevo201800167","occur"
"103389fevo201800167","influence"
"103389fevo201800167","movement"
"103389fevo201800167","pattern"
"103389fevo201800167","random"
"103389fevo201800167","search"
"103389fevo201800167","expect"
"103389fevo201800167","animal"
"103389fevo201800167","information"
"103389fevo201800167","location"
"103389fevo201800167","target"
"103389fevo201800167","resource"
"103389fevo201800167","direction"
"103389fevo201800167","orient"
"103389fevo201800167","walk"
"103389fevo201800167","expect"
"103389fevo201800167","hypothesize"
"103389fevo201800167","elephant"
"103389fevo201800167","movement"
"103389fevo201800167","pattern"
"103389fevo201800167","strong"
"103389fevo201800167","directional"
"103389fevo201800167","orientation"
"103389fevo201800167","waterbed"
"103389fevo201800167","source"
"103389fevo201800167","spin-dry"
"103389fevo201800167","season"
"103389fevo201800167","compare"
"103389fevo201800167","wet"
"103389fevo201800167","season"
"103389fevo201800167","investigate"
"103389fevo201800167","movement"
"103389fevo201800167","path"
"103389fevo201800167","male"
"103389fevo201800167","female"
"103389fevo201800167","elephant"
"103389fevo201800167","hourly"
"103389fevo201800167","gps"
"103389fevo201800167","fix"
"103389fevo201800167","national"
"103389fevo201800167","park"
"103389fevo201800167","kenya"
"103389fevo201800167","consistent"
"103389fevo201800167","prediction"
"103389fevo201800167","movement"
"103389fevo201800167","path"
"103389fevo201800167","elephant"
"103389fevo201800167","step"
"103389fevo201800167","length"
"103389fevo201800167","square"
"103389fevo201800167","net"
"103389fevo201800167","displacement"
"103389fevo201800167","direct"
"103389fevo201800167","waterbed"
"103389fevo201800167","source"
"103389fevo201800167","spin-dry"
"103389fevo201800167","season"
"103389fevo201800167","compare"
"103389fevo201800167","wet"
"103389fevo201800167","season"
"103389fevo201800167","argue"
"103389fevo201800167","african"
"103389fevo201800167","elephant"
"103389fevo201800167","location"
"103389fevo201800167","disperse"
"103389fevo201800167","waterbed"
"103389fevo201800167","resource"
"103389fevo201800167","enable"
"103389fevo201800167","survive"
"103389fevo201800167","scarce"
"103389fevo201800167","resource"
"103389fevo201800167","spin-dry"
"103389fevo201800167","savanna"
"103389fevo201800167","result"
"103389fevo201800167","conservation"
